,Fecha,Valor_oficial,Valor_blue,Brecha,Brecha %,Periodo,Año,Fecha_numerico,Fecha_Numerico
2287,2022-01-06 00:00:00,103.23,208.5,105.27,101.976,202201,2022,738161,738161
2288,2022-01-07 00:00:00,103.29,208.0,104.71,101.375,202201,2022,738162,738162
2289,2022-01-10 00:00:00,103.51,206.0,102.49,99.015,202201,2022,738165,738165
2290,2022-01-11 00:00:00,103.58,209.0,105.42,101.776,202201,2022,738166,738166
2291,2022-01-12 00:00:00,103.64,208.5,104.86,101.177,202201,2022,738167,738167
2292,2022-01-13 00:00:00,103.74,209.5,105.76,101.947,202201,2022,738168,738168
2293,2022-01-14 00:00:00,103.85,209.5,105.65,101.733,202201,2022,738169,738169
2294,2022-01-17 00:00:00,104.07,209.0,104.93,100.826,202201,2022,738172,738172
2295,2022-01-18 00:00:00,104.19,211.0,106.81,102.515,202201,2022,738173,738173
2296,2022-01-19 00:00:00,104.24,213.0,108.76,104.336,202201,2022,738174,738174
2297,2022-01-20 00:00:00,104.3,214.0,109.7,105.177,202201,2022,738175,738175
2298,2022-01-21 00:00:00,104.35,219.0,114.65,109.871,202201,2022,738176,738176
2299,2022-01-24 00:00:00,104.53,219.0,114.47,109.509,202201,2022,738179,738179
2300,2022-01-25 00:00:00,104.6,219.5,114.9,109.847,202201,2022,738180,738180
2301,2022-01-26 00:00:00,104.68,221.0,116.32,111.12,202201,2022,738181,738181
2302,2022-01-27 00:00:00,104.76,222.5,117.74,112.39,202201,2022,738182,738182
2303,2022-01-28 00:00:00,104.83,212.5,107.67,102.709,202201,2022,738183,738183
2304,2022-01-31 00:00:00,105.02,213.0,107.98,102.819,202201,2022,738186,738186
2305,2022-02-01 00:00:00,105.14,214.0,108.86,103.538,202202,2022,738187,738187
2306,2022-02-02 00:00:00,105.22,216.5,111.28,105.759,202202,2022,738188,738188
2307,2022-02-03 00:00:00,105.31,216.0,110.69,105.109,202202,2022,738189,738189
2308,2022-02-04 00:00:00,105.42,214.0,108.58,102.998,202202,2022,738190,738190
2309,2022-02-07 00:00:00,105.7,214.0,108.3,102.46,202202,2022,738193,738193
2310,2022-02-08 00:00:00,105.8,215.0,109.2,103.214,202202,2022,738194,738194
2311,2022-02-09 00:00:00,105.91,217.0,111.09,104.891,202202,2022,738195,738195
2312,2022-02-10 00:00:00,106.01,215.5,109.49,103.283,202202,2022,738196,738196
2313,2022-02-11 00:00:00,106.11,215.5,109.39,103.091,202202,2022,738197,738197
2314,2022-02-14 00:00:00,106.39,215.0,108.61,102.087,202202,2022,738200,738200
2315,2022-02-15 00:00:00,106.48,215.0,108.52,101.916,202202,2022,738201,738201
2316,2022-02-16 00:00:00,106.58,215.0,108.42,101.726,202202,2022,738202,738202
2317,2022-02-17 00:00:00,106.68,214.0,107.32,100.6,202202,2022,738203,738203
2318,2022-02-18 00:00:00,106.78,211.0,104.22,97.603,202202,2022,738204,738204
2319,2022-02-21 00:00:00,107.06,211.5,104.44,97.553,202202,2022,738207,738207
2320,2022-02-22 00:00:00,107.16,210.0,102.84,95.969,202202,2022,738208,738208
2321,2022-02-23 00:00:00,107.3,210.0,102.7,95.713,202202,2022,738209,738209
2322,2022-02-24 00:00:00,107.39,210.5,103.11,96.015,202202,2022,738210,738210
2323,2022-02-25 00:00:00,107.44,211.0,103.56,96.389,202202,2022,738211,738211
2324,2022-03-02 00:00:00,107.94,206.0,98.06,90.847,202203,2022,738216,738216
2325,2022-03-03 00:00:00,108.04,204.0,95.96,88.819,202203,2022,738217,738217
2326,2022-03-04 00:00:00,108.16,201.0,92.84,85.836,202203,2022,738218,738218
2327,2022-03-07 00:00:00,108.45,201.0,92.55,85.339,202203,2022,738221,738221
2328,2022-03-08 00:00:00,108.56,202.0,93.44,86.072,202203,2022,738222,738222
2329,2022-03-09 00:00:00,108.68,204.5,95.82,88.167,202203,2022,738223,738223
2330,2022-03-10 00:00:00,108.78,203.0,94.22,86.615,202203,2022,738224,738224
2331,2022-03-11 00:00:00,108.89,202.0,93.11,85.508,202203,2022,738225,738225
2332,2022-03-14 00:00:00,109.21,200.0,90.79,83.133,202203,2022,738228,738228
2333,2022-03-15 00:00:00,109.31,200.0,90.69,82.966,202203,2022,738229,738229
2334,2022-03-16 00:00:00,109.43,202.0,92.57,84.593,202203,2022,738230,738230
2335,2022-03-17 00:00:00,109.52,202.0,92.48,84.441,202203,2022,738231,738231
2336,2022-03-18 00:00:00,109.64,202.5,92.86,84.695,202203,2022,738232,738232
2337,2022-03-21 00:00:00,109.99,202.0,92.01,83.653,202203,2022,738235,738235
2338,2022-03-22 00:00:00,110.07,201.0,90.93,82.611,202203,2022,738236,738236
2339,2022-03-23 00:00:00,110.19,201.0,90.81,82.412,202203,2022,738237,738237
2340,2022-03-25 00:00:00,110.39,202.0,91.61,82.988,202203,2022,738239,738239
2341,2022-03-28 00:00:00,110.7,200.0,89.3,80.668,202203,2022,738242,738242
2342,2022-03-29 00:00:00,110.8,200.0,89.2,80.505,202203,2022,738243,738243
2343,2022-03-30 00:00:00,110.92,201.0,90.08,81.212,202203,2022,738244,738244
2344,2022-03-31 00:00:00,110.98,200.0,89.02,80.213,202203,2022,738245,738245
2345,2022-04-01 00:00:00,111.13,200.0,88.87,79.969,202204,2022,738246,738246
2346,2022-04-04 00:00:00,111.56,199.0,87.44,78.379,202204,2022,738249,738249
2347,2022-04-05 00:00:00,111.7,196.0,84.3,75.47,202204,2022,738250,738250
2348,2022-04-06 00:00:00,111.84,196.0,84.16,75.25,202204,2022,738251,738251
2349,2022-04-07 00:00:00,111.98,196.0,84.02,75.031,202204,2022,738252,738252
2350,2022-04-08 00:00:00,112.13,196.5,84.37,75.243,202204,2022,738253,738253
2351,2022-04-11 00:00:00,112.59,195.0,82.41,73.195,202204,2022,738256,738256
2352,2022-04-12 00:00:00,112.74,195.0,82.26,72.964,202204,2022,738257,738257
2353,2022-04-13 00:00:00,112.91,195.0,82.09,72.704,202204,2022,738258,738258
2354,2022-04-18 00:00:00,113.66,195.0,81.34,71.564,202204,2022,738263,738263
2355,2022-04-19 00:00:00,113.79,198.0,84.21,74.005,202204,2022,738264,738264
2356,2022-04-20 00:00:00,113.95,199.5,85.55,75.077,202204,2022,738265,738265
2357,2022-04-21 00:00:00,114.11,202.0,87.89,77.022,202204,2022,738266,738266
2358,2022-04-22 00:00:00,114.25,203.0,88.75,77.681,202204,2022,738267,738267
2359,2022-04-25 00:00:00,114.7,205.5,90.8,79.163,202204,2022,738270,738270
2360,2022-04-26 00:00:00,114.84,212.5,97.66,85.04,202204,2022,738271,738271
2361,2022-04-27 00:00:00,115.01,206.5,91.49,79.55,202204,2022,738272,738272
2362,2022-04-28 00:00:00,115.17,204.0,88.83,77.129,202204,2022,738273,738273
2363,2022-04-29 00:00:00,115.31,200.5,85.19,73.879,202204,2022,738274,738274
2364,2022-05-02 00:00:00,115.75,201.0,85.25,73.65,202205,2022,738277,738277
2365,2022-05-03 00:00:00,115.88,203.5,87.62,75.613,202205,2022,738278,738278
2366,2022-05-04 00:00:00,116.02,201.0,84.98,73.246,202205,2022,738279,738279
2367,2022-05-05 00:00:00,116.16,201.5,85.34,73.468,202205,2022,738280,738280
2368,2022-05-06 00:00:00,116.31,201.0,84.69,72.814,202205,2022,738281,738281
2369,2022-05-09 00:00:00,116.76,201.5,84.74,72.576,202205,2022,738284,738284
2370,2022-05-10 00:00:00,116.92,202.0,85.08,72.768,202205,2022,738285,738285
2371,2022-05-11 00:00:00,117.09,205.0,87.91,75.079,202205,2022,738286,738286
2372,2022-05-12 00:00:00,117.25,203.5,86.25,73.561,202205,2022,738287,738287
2373,2022-05-13 00:00:00,117.41,203.5,86.09,73.324,202205,2022,738288,738288
2374,2022-05-16 00:00:00,117.87,205.0,87.13,73.92,202205,2022,738291,738291
2375,2022-05-17 00:00:00,118.04,208.0,89.96,76.211,202205,2022,738292,738292
2376,2022-05-19 00:00:00,118.36,206.0,87.64,74.045,202205,2022,738294,738294
2377,2022-05-20 00:00:00,118.49,204.0,85.51,72.166,202205,2022,738295,738295
2378,2022-05-23 00:00:00,118.95,206.5,87.55,73.602,202205,2022,738298,738298
2379,2022-05-24 00:00:00,119.1,208.0,88.9,74.643,202205,2022,738299,738299
2380,2022-05-26 00:00:00,119.42,207.0,87.58,73.338,202205,2022,738301,738301
2381,2022-05-27 00:00:00,119.56,206.5,86.94,72.717,202205,2022,738302,738302
2382,2022-05-30 00:00:00,120.01,206.5,86.49,72.069,202205,2022,738305,738305
2383,2022-05-31 00:00:00,120.16,206.0,85.84,71.438,202205,2022,738306,738306
2384,2022-06-01 00:00:00,120.33,206.0,85.67,71.196,202206,2022,738307,738307
2385,2022-06-02 00:00:00,120.47,206.0,85.53,70.997,202206,2022,738308,738308
2386,2022-06-03 00:00:00,120.63,205.0,84.37,69.941,202206,2022,738309,738309
2387,2022-06-06 00:00:00,121.11,205.0,83.89,69.268,202206,2022,738312,738312
2388,2022-06-07 00:00:00,121.28,206.0,84.72,69.855,202206,2022,738313,738313
2389,2022-06-08 00:00:00,121.46,208.0,86.54,71.25,202206,2022,738314,738314
2390,2022-06-09 00:00:00,121.63,208.0,86.37,71.01,202206,2022,738315,738315
2391,2022-06-10 00:00:00,121.79,210.0,88.21,72.428,202206,2022,738316,738316
2392,2022-06-13 00:00:00,122.3,216.0,93.7,76.615,202206,2022,738319,738319
2393,2022-06-14 00:00:00,122.48,224.0,101.52,82.887,202206,2022,738320,738320
2394,2022-06-15 00:00:00,122.69,217.0,94.31,76.869,202206,2022,738321,738321
2395,2022-06-16 00:00:00,122.9,216.0,93.1,75.753,202206,2022,738322,738322
2396,2022-06-21 00:00:00,123.69,220.0,96.31,77.864,202206,2022,738327,738327
2397,2022-06-22 00:00:00,123.86,224.0,100.14,80.849,202206,2022,738328,738328
2398,2022-06-23 00:00:00,124.03,224.0,99.97,80.601,202206,2022,738329,738329
2399,2022-06-24 00:00:00,124.26,226.0,101.74,81.877,202206,2022,738330,738330
2400,2022-06-27 00:00:00,124.71,232.0,107.29,86.032,202206,2022,738333,738333
2401,2022-06-28 00:00:00,124.88,239.0,114.12,91.384,202206,2022,738334,738334
2402,2022-06-29 00:00:00,125.05,239.0,113.95,91.124,202206,2022,738335,738335
2403,2022-06-30 00:00:00,125.22,238.0,112.78,90.065,202206,2022,738336,738336
2404,2022-07-01 00:00:00,125.41,239.0,113.59,90.575,202207,2022,738337,738337
2405,2022-07-04 00:00:00,125.99,260.0,134.01,106.366,202207,2022,738340,738340
2406,2022-07-05 00:00:00,126.18,252.0,125.82,99.715,202207,2022,738341,738341
2407,2022-07-06 00:00:00,126.38,255.0,128.62,101.772,202207,2022,738342,738342
2408,2022-07-07 00:00:00,126.57,257.0,130.43,103.05,202207,2022,738343,738343
2409,2022-07-08 00:00:00,126.78,273.0,146.22,115.334,202207,2022,738344,738344
2410,2022-07-11 00:00:00,127.37,268.0,140.63,110.411,202207,2022,738347,738347
2411,2022-07-12 00:00:00,127.57,272.0,144.43,113.216,202207,2022,738348,738348
2412,2022-07-13 00:00:00,127.79,283.0,155.20999999999998,121.457,202207,2022,738349,738349
2413,2022-07-14 00:00:00,128.02,289.0,160.98,125.746,202207,2022,738350,738350
2414,2022-07-15 00:00:00,128.23,293.0,164.77,128.496,202207,2022,738351,738351
2415,2022-07-18 00:00:00,128.9,291.0,162.1,125.756,202207,2022,738354,738354
2416,2022-07-19 00:00:00,129.13,301.0,171.87,133.098,202207,2022,738355,738355
2417,2022-07-20 00:00:00,129.39,317.0,187.61,144.996,202207,2022,738356,738356
2418,2022-07-21 00:00:00,129.61,337.0,207.39,160.011,202207,2022,738357,738357
2419,2022-07-22 00:00:00,129.76,338.0,208.24,160.481,202207,2022,738358,738358
2420,2022-07-25 00:00:00,130.4,322.0,191.6,146.933,202207,2022,738361,738361
2421,2022-07-26 00:00:00,130.62,323.0,192.38,147.282,202207,2022,738362,738362
2422,2022-07-27 00:00:00,130.89,326.0,195.11,149.064,202207,2022,738363,738363
2423,2022-07-28 00:00:00,131.13,314.0,182.87,139.457,202207,2022,738364,738364
2424,2022-07-29 00:00:00,131.23,296.0,164.77,125.558,202207,2022,738365,738365
2425,2022-08-01 00:00:00,131.94,282.0,150.06,113.734,202208,2022,738368,738368
2426,2022-08-02 00:00:00,132.18,291.0,158.82,120.154,202208,2022,738369,738369
2427,2022-08-03 00:00:00,132.41,298.0,165.59,125.059,202208,2022,738370,738370
2428,2022-08-04 00:00:00,132.64,291.0,158.36,119.391,202208,2022,738371,738371
